4 5
32 55 6422
32 56 8973
32 57 7227
32 58 635
32 59 4159
32 60 5726
33 34 357
33 35 953
33 36 7646
33 37 5473
33 38 3447
33 39 3340
33 40 8112
33 41 5884
33 42 7604
33 43 7662
33 44 5826
33 45 7543
33 46 217
33 47 2340
33 48 9175
33 49 5345
33 50 597
33 51 7331
33 52 6268
33 53 9295
33 54 2014
33 55 758
33 56 520
33 57 8861
33 58 4651
33 59 3293
33 60 7833
34 35 1877
34 36 280
34 37 1991
34 38 3954
34 39 636
34 40 9296
34 41 1599
34 42 6108
34 43 2742
34 44 4938
34 45 571
34 46 4977
34 47 2541
34 48 4585
34 49 802
34 50 84
34 51 4801
34 52 9493
34 53 5610
34 54 6497
34 55 6441
34 56 2940
34 57 2764
34 58 5736
34 59 1305
34 60 9874
35 36 2607
35 37 165
35 38 4524
35 39 2252
35 40 4350
35 41 2752
35 42 2531
35 43 6340
35 44 6705
35 45 3166
35 46 1987
35 47 8303
35 48 5626
35 49 1080
35 50 9592
35 51 2548
35 52 2408
35 53 8485
35 54 7132
35 55 9562
35 56 4920
35 57 1932
35 58 9054
35 59 529
35 60 8428
36 37 5495
36 38 9820
36 39 7544
36 40 7582
36 41 1124
36 42 3769
36 43 188
36 44 7640
36 45 4644
36 46 2439
36 47 1989
36 48 7395
36 49 1321
36 50 4681
36 51 4099
36 52 4487
36 53 3019
36 54 8753
36 55 6464
36 56 4099
36 57 4696
36 58 9011
36 59 6506
36 60 3180
37 38 6143
37 39 6067
37 40 8099
37 41 4426
37 42 1473
37 43 4979
37 44 2854
37 45 6967
37 46 4798
37 47 6749
37 48 4548
37 49 2273
37 50 517
37 51 1087
37 52 9913
37 53 5160
37 54 9878
37 55 1901
37 56 2554
37 57 1198
37 58 2933
37 59 3004
37 60 2036
38 39 5952
38 40 8108
38 41 8499
38 42 50
38 43 9155
38 44 3862
38 45 2907
38 46 2335
38 47 4
38 48 5326
38 49 6785
38 50 4429
38 51 6798
38 52 1764
38 53 3634
38 54 116
38 55 6561
38 56 382
38 57 1015
38 58 5186
38 59 898
38 60 2101
39 40 5098
39 41 2409
39 42 8330
39 43 3350
39 44 1314
39 45 5880
39 46 2635
39 47 4317
39 48 7915
39 49 8586
39 50 8776
39 51 2766
39 52 4987
39 53 7931
39 54 6627
39 55 7893
39 56 6617
39 57 6630
39 58 9570
39 59 9753
39 60 7410
40 41 6367
40 42 1516
40 43 7396
40 44 2834
40 45 4429
40 46 7777
40 47 3848
40 48 9614
40 49 5027
40 50 2301
40 51 1063
40 52 3787
40 53 630
40 54 764
40 55 5101
40 56 6509
40 57 3398
40 58 9417
40 59 776
40 60 1983
41 42 4545
41 43 3541
41 44 3321
41 45 8827
41 46 6519
41 47 7566
41 48 1795
41 49 9500
41 50 7135
41 51 1547
41 52 6909
41 53 9854
41 54 3063
41 55 4304
41 56 2687
41 57 3843
41 58 8433
41 59 6535
41 60 9808
42 43 9811
42 44 8835
42 45 870
42 46 3597
42 47 5816
42 48 7985
42 49 8697
42 50 2325
42 51 1383
42 52 4466
42 53 9452
42 54 9717
42 55 5362
42 56 9344
42 57 3038
42 58 4188
42 59 5862
42 60 603
43 44 5982
43 45 5361
43 46 4089
43 47 3880
43 48 8621
43 49 3942
43 50 3294
43 51 2925
43 52 6629
43 53 7136
43 54 7709
43 55 3163
43 56 6943
43 57 3871
43 58 1997
43 59 4164
43 60 7467
44 45 7812
44 46 8501
44 47 2516
44 48 6488
44 49 6235
44 50 3333
44 51 2291
44 52 5951
44 53 8694
44 54 1634
44 55 5340
44 56 2881
44 57 7495
44 58 2294
44 59 5214
44 60 2855
45 46 6383
45 47 5445
45 48 1476
45 49 324
45 50 8739
45 51 752
45 52 6952
45 53 5874
45 54 4812
45 55 6466
45 56 9169
45 57 8682
45 58 4814
45 59 9684
45 60 2500
46 47 8978
46 48 4536
46 49 5015
46 50 5465
46 51 770
46 52 8347
46 53 4108
46 54 3073
46 55 3392
46 56 5741
46 57 8412
46 58 2624
46 59 9588
46 60 7058
47 48 7837
47 49 8794
47 50 3440
47 51 3282
47 52 6621
47 53 115
47 54 8372
47 55 7372
47 56 3419
47 57 597
47 58 8535
47 59 9884
47 60 9765
48 49 3568
48 50 4698
48 51 5801
48 52 6068
48 53 3675
48 54 336
48 55 7434
48 56 5491
48 57 7458
48 58 2133
48 59 5950
48 60 530
49 50 5524
49 51 1691
49 52 5293
49 53 8148
49 54 7630
49 55 2350
49 56 2336
49 57 6423
49 58 2141
49 59 1969
49 60 3044
50 51 2256
50 52 340
50 53 6767
50 54 2026
50 55 937
50 56 1654
50 57 8261
50 58 7053
50 59 5221
50 60 2958
51 52 9205
51 53 1288
51 54 2984
51 55 9541
51 56 8722
51 57 4827
51 58 6998
51 59 7206
51 60 7128
52 53 3879
52 54 2729
52 55 5170
52 56 9171
52 57 7228
52 58 2799
52 59 1521
52 60 9564
53 54 9222
53 55 3661
53 56 7884
53 57 8617
53 58 2268
53 59 8224
53 60 5383
54 55 4293
54 56 5512
54 57 7036
54 58 2554
54 59 2564
54 60 8609
55 56 1863
55 57 1769
55 58 9896
55 59 1199
55 60 7661
56 57 4969
56 58 2377
56 59 1010
56 60 2174
57 58 9504
57 59 4888
57 60 1255
58 59 4674
58 60 4058
59 60 8482
100 4950
1 2 9384
1 3 887
1 4 2778
1 5 6916
1 6 7794
1 7 8336
1 8 5387
1 9 493
1 10 6650
1 11 1422
1 12 2363
1 13 28
1 14 8691
1 15 60
1 16 7764
1 17 3927
1 18 541
1 19 3427
1 20 9173
1 21 5737
1 22 5212
1 23 5369
1 24 2568
1 25 6430
1 26 5783
1 27 1531
1 28 2863
1 29 5124
1 30 4068
1 31 3136
1 32 3930
1 33 9803
1 34 4023
1 35 3059
1 36 3070
1 37 8168
1 38 1394
1 39 8457
1 40 5012
1 41 8043
1 42 6230
1 43 7374
1 44 4422
1 45 4920
1 46 3785
1 47 8538
1 48 5199
1 49 4325
1 50 8316
1 51 4371
1 52 6414
1 53 3527
1 54 6092
1 55 8981
1 56 9957
1 57 1874
1 58 6863
1 59 9171
1 60 6997
1 61 7282
1 62 2306
1 63 926
1 64 7085
1 65 6328
1 66 337
1 67 6506
1 68 847
1 69 1730
1 70 1314
1 71 5858
1 72 6125
1 73 3896
1 74 9583
1 75 546
1 76 8815
1 77 3368
1 78 5435
1 79 365
1 80 4044
1 81 3751
1 82 1088
1 83 6809
1 84 7277
1 85 7179
1 86 5789
1 87 3585
1 88 5404
1 89 2652
1 90 2755
1 91 2400
1 92 9933
1 93 5061
1 94 9677
1 95 3369
1 96 7740
1 97 13
1 98 6227
1 99 8587
1 100 8095
2 3 7540
2 4 796
2 5 571
2 6 1435
2 7 379
2 8 7468
2 9 6602
2 10 98
2 11 2903
2 12 3318
2 13 493
2 14 6653
2 15 757
2 16 7302
2 17 281
2 18 4287
2 19 9442
2 20 3866
2 21 9690
2 22 8445
2 23 6620
2 24 8441
2 25 4730
2 26 8032
2 27 8118
2 28 8098
2 29 5772
2 30 4482
2 31 676
2 32 710
2 33 8928
2 34 4568
2 35 7857
2 36 9498
2 37 2354
2 38 4587
2 39 6966
2 40 5307
2 41 4684
2 42 6220
2 43 8625
2 44 1529
2 45 2872
2 46 5733
2 47 8830
2 48 9504
2 49 20
2 50 8271
2 51 3369
2 52 9709
2 53 6716
2 54 6341
2 55 8150
2 56 7797
2 57 724
2 58 2619
2 59 2246
2 60 2847
2 61 3452
2 62 2922
2 63 3556
2 64 2380
2 65 7489
2 66 7765
2 67 8229
2 68 9842
2 69 2351
2 70 5194
2 71 1501
2 72 7035
2 73 7765
2 74 125
2 75 4915
2 76 6988
2 77 5857
2 78 3744
2 79 6492
2 80 2228
2 81 8366
2 82 9860
2 83 1937
2 84 1433
2 85 2552
2 86 6438
2 87 9229
2 88 3276
2 89 5408
2 90 1475
2 91 6122
2 92 8859
2 93 4396
2 94 6030
2 95 1238
2 96 8236
2 97 3794
2 98 5819
2 99 4429
2 100 6144
3 4 1012
3 5 5929
3 6 9530
3 7 8777
3 8 2405
3 9 4444
3 10 5764
3 11 4614
3 12 4539
3 13 8607
3 14 6841
3 15 2905
3 16 4819
3 17 5129
3 18 689
3 19 7370
3 20 7918
3 21 9918
3 22 6997
3 23 3325
3 24 7744
3 25 9471
3 26 2184
3 27 8491
3 28 5500
3 29 9773
3 30 6726
3 31 5645
3 32 5591
3 33 7506
3 34 8140
3 35 2955
3 36 9787
3 37 7670
3 38 8083
3 39 8543
3 40 8465
3 41 198
3 42 9508
3 43 9356
3 44 8805
3 45 6349
3 46 8612
3 47 3623
3 48 7829
3 49 9300
3 50 7344
3 51 5747
3 52 5569
3 53 4341
3 54 5423
3 55 3312
3 56 3811
3 57 7606
3 58 1802
3 59 5662
3 60 3731
3 61 4879
3 62 1306
3 63 9321
3 64 8737
3 65 9445
3 66 8627
3 67 8523
3 68 3466
3 69 6709
3 70 3417
3 71 8283
3 72 3259
3 73 2925
3 74 7638
3 75 2063
3 76 5625
3 77 2601
3 78 2037
3 79 3453
3 80 1900
3 81 9380
3 82 5551
3 83 7469
3 84 72
3 85 974
3 86 7132
3 87 3882
3 88 4931
3 89 8934
3 90 5895
3 91 8661
3 92 164
3 93 7200
3 94 7982
3 95 8900
3 96 2997
3 97 2960
3 98 3774
3 99 2814
3 100 9669
4 5 7191
4 6 1096
4 7 2927
4 8 6467
4 9 5085
4 10 1341
4 11 2091
4 12 7685
4 13 3377
4 14 5543
4 15 5937
4 16 9108
4 17 7446
4 18 9757
4 19 9180
4 20 8419
4 21 6888
4 22 9413
4 23 3349
4 24 2173
4 25 1660
4 26 2010
4 27 2337
4 28 5211
4 29 6343
4 30 7588
4 31 8207
4 32 9302
4 33 7714
4 34 7373
4 35 5322
4 36 1256
4 37 4820
4 38 4600
4 39 7722
4 40 9905
4 41 5940
4 42 9812
4 43 3941
4 44 5668
4 45 1706
4 46 6229
4 47 1128
4 48 9151
4 49 5985
4 50 6659
4 51 3921
4 52 9225
4 53 2423
4 54 7270
4 55 1397
4 56 4082
4 57 5631
4 58 85
4 59 9293
4 60 1973
4 61 7673
4 62 3851
4 63 7626
4 64 5386
4 65 1223
4 66 9300
4 67 6641
4 68 6043
4 69 3899
4 70 714
4 71 2299
4 72 6191
4 73 525
4 74 2591
4 75 8210
4 76 8582
4 77 8820
4 78 9337
4 79 7733
4 80 1156
4 81 5995
4 82 8005
4 83 380
4 84 4770
4 85 5274
4 86 1777
4 87 8851
4 88 7256
4 89 1861
4 90 8143
4 91 5580
4 92 5885
4 93 1994
4 94 3206
4 95 7622
4 96 9568
4 97 2505
4 98 614
4 99 1962
4 100 2755
5 6 1327
5 7 4260
5 8 8945
5 9 8203
5 10 3203
5 11 3507
5 12 6785
5 13 2022
5 14 2843
5 15 869
5 16 9529
5 17 5190
5 18 8873
5 19 9909
5 20 9959
5 21 499
5 22 8037
5 23 8809
5 24 7754
5 25 6249
5 26 3304
5 27 3334
5 28 2134
5 29 1649
5 30 2891
5 31 9755
5 32 7568
5 33 1747
5 34 369
5 35 9530
5 36 4501
5 37 8047
5 38 3789
5 39 9798
5 40 6250
5 41 6991
5 42 3304
5 43 3034
5 44 5364
5 45 2498
5 46 254
5 47 4893
5 48 7687
5 49 9126
5 50 1153
5 51 3997
5 52 5976
5 53 9189
5 54 9158
5 55 3730
5 56 5437
5 57 2461
5 58 3415
5 59 3922
5 60 461
5 61 6305
5 62 29
5 63 8028
5 64 8051
5 65 6749
5 66 7557
5 67 8903
5 68 4795
5 69 7698
5 70 8700
5 71 1044
5 72 1040
5 73 2003
5 74 429
5 75 6404
5 76 4501
5 77 682
5 78 7648
5 79 8539
5 80 6160
5 81 5152
5 82 2536
5 83 2135
5 84 4340
5 85 1693
5 86 2216
5 87 6128
5 88 505
5 89 5630
5 90 50
5 91 965
5 92 8286
5 93 6430
5 94 5344
5 95 6336
5 96 3178
5 97 2901
5 98 5239
5 99 7972
5 100 6950
6 7 290
6 8 5368
6 9 7989
6 10 2293
6 11 5796
6 12 744
6 13 3145
6 14 2830
6 15 8391
6 16 1683
6 17 5341
6 18 3542
6 19 570
6 20 3827
6 21 4233
6 22 2262
6 23 6043
6 24 361
6 25 9118
6 26 8024
6 27 6762
6 28 82
6 29 6310
6 30 3191
6 31 5426
6 32 8997
6 33 6368
6 34 4678
6 35 4235
6 36 691
6 37 1627
6 38 4525
6 39 6058
6 40 9615
6 41 3169
6 42 8206
6 43 359
6 44 6313
6 45 7387
6 46 5101
6 47 4347
6 48 2727
6 49 4995
6 50 4917
6 51 6553
6 52 5579
6 53 3530
6 54 8947
6 55 2291
6 56 2648
6 57 6971
6 58 9052
6 59 9081
6 60 9632
6 61 8594
6 62 858
6 63 8628
6 64 1313
6 65 1887
6 66 9215
6 67 8356
6 68 3513
6 69 91
6 70 4413
6 71 9480
6 72 9611
6 73 8970
6 74 6190
6 75 2275
6 76 6356
6 77 7642
6 78 6621
6 79 5434
6 80 8988
6 81 7889
6 82 8339
6 83 4567
6 84 7771
6 85 7285
6 86 6857
6 87 418
6 88 607
6 89 2261
6 90 5850
6 91 238
6 92 7206
6 93 3060
6 94 5218
6 95 8519
6 96 4946
6 97 784
6 98 6874
6 99 8459
6 100 874
7 8 7638
7 9 4290
7 10 484
7 11 6608
7 12 479
7 13 2758
7 14 9315
7 15 4472
7 16 5730
7 17 1101
7 18 3460
7 19 3619
7 20 9439
7 21 8026
7 22 1389
7 23 3075
7 24 1234
7 25 8158
7 26 3682
7 27 3494
7 28 359
7 29 271
7 30 700
7 31 3418
7 32 1840
7 33 5570
7 34 8364
7 35 2623
7 36 8795
7 37 3174
7 38 9848
7 39 6432
7 40 7463
7 41 6683
7 42 9391
7 43 4293
7 44 5792
7 45 5058
7 46 5116
7 47 1522
7 48 6158
7 49 8575
7 50 1492
7 51 1948
7 52 2952
7 53 9232
7 54 5022
7 55 538
7 56 3741
7 57 5055
7 58 4031
7 59 4099
7 60 5326
7 61 1082
7 62 7517
7 63 3517
7 64 3003
7 65 2232
7 66 6140
7 67 1797
7 68 5405
7 69 2339
7 70 4581
7 71 9219
7 72 9022
7 73 3971
7 74 9863
7 75 4813
7 76 5380
7 77 4978
7 78 2686
7 79 1537
7 80 9905
7 81 4177
7 82 3484
7 83 9208
7 84 9760
7 85 4858
7 86 9745
7 87 3500
7 88 9912
7 89 128
7 90 3951
7 91 5237
7 92 7561
7 93 7819
7 94 5106
7 95 564
7 96 50
7 97 1245
7 98 8712
7 99 1806
7 100 9935
8 9 3292
8 10 7376
8 11 8956
8 12 3615
8 13 3590
8 14 3769
8 15 8994
8 16 4919
8 17 2806
8 18 6883
8 19 4823
8 20 6983
8 21 6718
8 22 4031
8 23 3094
8 24 1575
8 25 127
8 26 6594
8 27 1487
8 28 254
8 29 544
8 30 3075
8 31 7815
8 32 4714
8 33 8180
8 34 8378
8 35 4763
8 36 5776
8 37 7089
8 38 2920
8 39 5711
8 40 6733
8 41 295
8 42 1018
8 43 347
8 44 236
8 45 1138
8 46 5692
8 47 5154
8 48 3944
8 49 2574
8 50 6329
8 51 926
8 52 9292
8 53 6711
8 54 4019
8 55 7218
8 56 6837
8 57 6964
8 58 5056
8 59 7091
8 60 3859
8 61 8131
8 62 4905
8 63 8572
8 64 2662
8 65 9634
8 66 9686
8 67 4790
8 68 3074
8 69 2605
8 70 6852
8 71 9806
8 72 9251
8 73 7869
8 74 6504
8 75 9486
8 76 9007
8 77 2196
8 78 4640
8 79 2950
8 80 1121
8 81 968
8 82 227
8 83 6764
8 84 7678
8 85 597
8 86 3982
8 87 866
8 88 7561
8 89 9037
8 90 7956
8 91 7771
8 92 3519
8 93 9212
8 94 6343
8 95 2533
8 96 5197
8 97 2380
8 98 7322
8 99 8271
8 100 4985
9 10 4173
9 11 4428
9 12 4235
9 13 2041
9 14 7284
9 15 73
9 16 7399
9 17 5831
9 18 1064
9 19 348
9 20 6951
9 21 2031
9 22 574
9 23 3715
9 24 6060
9 25 7523
9 26 4048
9 27 6925
9 28 5083
9 29 9436
9 30 1233
9 31 9205
9 32 2955
9 33 444
9 34 1899
9 35 5487
9 36 5641
9 37 4279
9 38 9160
9 39 263
9 40 9263
9 41 9684
9 42 1042
9 43 9849
9 44 1724
9 45 8325
9 46 6273
9 47 9123
9 48 4155
9 49 7336
9 50 5822
9 51 7458
9 52 9366
9 53 2748
9 54 1172
9 55 1777
9 56 270
9 57 5219
9 58 8702
9 59 1704
9 60 4654
9 61 9934
9 62 908
9 63 3960
9 64 6729
9 65 2807
9 66 5798
9 67 8721
9 68 7085
9 69 1309
9 70 5335
9 71 2699
9 72 992
9 73 6377
9 74 8899
9 75 2716
9 76 1053
9 77 5172
9 78 8190
9 79 1560
9 80 2507
9 81 4011
9 82 9017
9 83 8225
9 84 3110
9 85 6540
9 86 1
9 87 3379
9 88 8110
9 89 5054
9 90 5082
9 91 9115
9 92 1339
9 93 5990
9 94 9427
9 95 8068
9 96 5148
9 97 5224
9 98 6788
9 99 2232
9 100 6533
10 11 2123
10 12 1282
10 13 3876
10 14 4851
10 15 180
10 16 6591
10 17 2255
10 18 5351
10 19 1132
10 20 3814
10 21 7858
10 22 1495
10 23 9182
10 24 6082
10 25 4604
10 26 5721
10 27 2434
10 28 7983
10 29 182
10 30 7488
10 31 9416
10 32 9297
10 33 8826
10 34 5405
10 35 8723
10 36 6893
10 37 552
10 38 298
10 39 33
10 40 9135
10 41 3182
10 42 8507
10 43 416
10 44 7058
10 45 9709
10 46 596
10 47 10000
10 48 1963
10 49 2298
10 50 7484
10 51 5777
10 52 155
10 53 8978
10 54 1310
10 55 2588
10 56 9933
10 57 3383
10 58 5022
10 59 4267
10 60 3564
10 61 8861
10 62 3683
10 63 9212
10 64 7686
10 65 9087
10 66 4286
10 67 931
10 68 5991
10 69 4584
10 70 7315
10 71 1477
10 72 4117
10 73 5821
10 74 1893
10 75 7526
10 76 5529
10 77 8840
10 78 7526
10 79 7491
10 80 1137
10 81 1361
10 82 9619
10 83 7644
10 84 338
10 85 929
10 86 6583
10 87 6622
10 88 4311
10 89 7956
10 90 889
10 91 4226
10 92 6816
10 93 4571
10 94 3438
10 95 854
10 96 9
10 97 7723
10 98 1784
10 99 2351
10 100 8658
11 12 9098
11 13 3828
11 14 9127
11 15 1270
11 16 2072
11 17 6652
11 18 3150
11 19 911
11 20 529
11 21 640
11 22 8399
11 23 1889
11 24 6611
11 25 2394
11 26 8578
11 27 3891
11 28 8977
11 29 5200
11 30 4553
11 31 6932
11 32 6088
11 33 8778
11 34 100
11 35 658
11 36 8567
11 37 953
11 38 7018
11 39 2642
11 40 2736
11 41 9369
11 42 1299
11 43 8185
11 44 3196
11 45 6777
11 46 5806
11 47 5267
11 48 3429
11 49 8955
11 50 2529
11 51 309
11 52 9594
11 53 7279
11 54 2198
11 55 2556
11 56 9673
11 57 775
11 58 6446
11 59 5001
11 60 2326
11 61 998
11 62 8284
11 63 8413
11 64 6128
11 65 8383
11 66 5422
11 67 4694
11 68 9335
11 69 2440
11 70 7335
11 71 8422
11 72 8160
11 73 4986
11 74 2958
11 75 1355
11 76 1762
11 77 8763
11 78 2973
11 79 1542
11 80 7717
11 81 1853
11 82 1851
11 83 3663
11 84 5483
11 85 400
11 86 6218
11 87 5155
11 88 1174
11 89 9016
11 90 6507
11 91 9852
11 92 6365
11 93 4791
11 94 8264
11 95 2492
11 96 3173
11 97 38
11 98 3538
11 99 8860
11 100 8829
12 13 872
12 14 7281
12 15 6988
12 16 5857
12 17 6591
12 18 8342
12 19 3971
12 20 5353
12 21 7666
12 22 5512
12 23 3070
12 24 9518
12 25 7362
12 26 3084
12 27 1352
12 28 4113
12 29 9301
12 30 6507
12 31 1639
12 32 4668
12 33 9365
12 34 1490
12 35 1033
12 36 4155
12 37 6105
12 38 9876
12 39 3680
12 40 6142
12 41 3413
12 42 2539
12 43 4970
12 44 637
12 45 6171
12 46 1957
12 47 2845
12 48 2761
12 49 6650
12 50 6815
12 51 4466
12 52 4315
12 53 2327
12 54 3887
12 55 184
12 56 6040
12 57 6970
12 58 1536
12 59 153
12 60 2622
12 61 4394
12 62 1791
12 63 7290
12 64 110
12 65 9632
12 66 4674
12 67 4265
12 68 5736
12 69 4549
12 70 4296
12 71 1878
12 72 4314
12 73 6834
12 74 3199
12 75 4950
12 76 9356
12 77 5156
12 78 7794
12 79 8469
12 80 8157
12 81 961
12 82 2934
12 83 8824
12 84 3287
12 85 3172
12 86 5359
12 87 5678
12 88 141
12 89 3246
12 90 2182
12 91 2762
12 92 3991
12 93 324
12 94 51
12 95 4101
12 96 9955
12 97 1076
12 98 8365
12 99 2043
12 100 5625
13 14 2660
13 15 3920
13 16 6290
13 17 5845
13 18 3470
13 19 1239
13 20 1552
13 21 4977
13 22 5384
13 23 20
13 24 3134
13 25 6344
13 26 9305
13 27 1957
13 28 5982
13 29 2476
13 30 3667
13 31 8012
13 32 8968
13 33 6913
13 34 193
13 35 1730
13 36 903
13 37 6869
13 38 8132
13 39 5003
13 40 3175
13 41 9208
13 42 9719
13 43 5217
13 44 1184
13 45 2378
13 46 5488
13 47 7473
13 48 4574
13 49 8958
13 50 5063
13 51 6126
13 52 3934
13 53 6798
13 54 2497
13 55 3419
13 56 3142
13 57 8154
13 58 1727
13 59 5475
13 60 6981
13 61 5394
13 62 3486
13 63 5949
13 64 2306
13 65 31
13 66 4030
13 67 9560
13 68 6899
13 69 2161
13 70 4563
13 71 6425
13 72 7720
13 73 4281
13 74 1642
13 75 8903
13 76 3011
13 77 3481
13 78 2727
13 79 7584
13 80 8790
13 81 4141
13 82 3709
13 83 2724
13 84 939
13 85 2558
13 86 2494
13 87 432
13 88 711
13 89 4221
13 90 5906
13 91 7691
13 92 9614
13 93 9392
13 94 3639
13 95 8271
13 96 9422
13 97 7668
13 98 7830
13 99 2672
13 100 6181
14 15 8744
14 16 9096
14 17 3900
14 18 3025
14 19 7089
14 20 9155
14 21 2387
14 22 570
14 23 8233
14 24 9970
14 25 5711
14 26 2374
14 27 31
14 28 8434
14 29 9664
14 30 2588
14 31 7280
14 32 95
14 33 9650
14 34 1500
14 35 2352
14 36 7340
14 37 7465
14 38 1743
14 39 7331
14 40 2087
14 41 7516
14 42 1350
14 43 9916
14 44 187
14 45 3882
14 46 5012
14 47 5635
14 48 4134
14 49 4388
14 50 2723
14 51 3288
14 52 6774
14 53 9644
14 54 1520
14 55 6743
14 56 5355
14 57 245
14 58 3125
14 59 140
14 60 6260
14 61 2064
14 62 7419
14 63 6354
14 64 1713
14 65 5270
14 66 8706
14 67 5405
14 68 2734
14 69 6800
14 70 2735
14 71 4820
14 72 4316
14 73 436
14 74 1088
14 75 854
14 76 670
14 77 2451
14 78 6488
14 79 4803
14 80 6838
14 81 5563
14 82 8090
14 83 3611
14 84 5206
14 85 5961
14 86 6705
14 87 6912
14 88 2558
14 89 9830
14 90 3404
14 91 8817
14 92 1893
14 93 822
14 94 1523
14 95 3606
14 96 2444
14 97 6580
14 98 5362
14 99 1529
14 100 3379
15 16 4448
15 17 2701
15 18 4046
15 19 4883
15 20 3788
15 21 4900
15 22 5552
15 23 2590
15 24 1387
15 25 354
15 26 9427
15 27 6949
15 28 4795
15 29 3037
15 30 8507
15 31 7108
15 32 6093
15 33 5418
15 34 9665
15 35 5922
15 36 8821
15 37 8481
15 38 4167
15 39 5995
15 40 6355
15 41 4124
15 42 8438
15 43 2934
15 44 9485
15 45 6318
15 46 6313
15 47 3932
15 48 9018
15 49 6710
15 50 5166
15 51 9157
15 52 1609
15 53 7070
15 54 1746
15 55 2996
15 56 7423
15 57 1172
15 58 6296
15 59 8570
15 60 560
15 61 4802
15 62 5677
15 63 6653
15 64 6572
15 65 5341
15 66 8926
15 67 1744
15 68 173
15 69 3092
15 70 4090
15 71 6528
15 72 3567
15 73 8879
15 74 5813
15 75 3051
15 76 5197
15 77 2125
15 78 3334
15 79 4214
15 80 5187
15 81 8500
15 82 3371
15 83 6795
15 84 5569
15 85 5116
15 86 6142
15 87 9343
15 88 2640
15 89 2438
15 90 4264
15 91 3199
15 92 3591
15 93 9940
15 94 6203
15 95 6514
15 96 1632
15 97 5129
15 98 8258
15 99 1805
15 100 4572
16 17 2347
16 18 4684
16 19 8139
16 20 1226
16 21 496
16 22 7541
16 23 6422
16 24 8973
16 25 7227
16 26 635
16 27 4159
16 28 5726
16 29 357
16 30 953
16 31 7646
16 32 5473
16 33 3447
16 34 3340
16 35 8112
16 36 5884
16 37 7604
16 38 7662
16 39 5826
16 40 7543
16 41 217
16 42 2340
16 43 9175
16 44 5345
16 45 597
16 46 7331
16 47 6268
16 48 9295
16 49 2014
16 50 758
16 51 520
16 52 8861
16 53 4651
16 54 3293
16 55 7833
16 56 1877
16 57 280
16 58 1991
16 59 3954
16 60 636
16 61 9296
16 62 1599
16 63 6108
16 64 2742
16 65 4938
16 66 571
16 67 4977
16 68 2541
16 69 4585
16 70 802
16 71 84
16 72 4801
16 73 9493
16 74 5610
16 75 6497
16 76 6441
16 77 2940
16 78 2764
16 79 5736
16 80 1305
16 81 9874
16 82 2607
16 83 165
16 84 4524
16 85 2252
16 86 4350
16 87 2752
16 88 2531
16 89 6340
16 90 6705
16 91 3166
16 92 1987
16 93 8303
16 94 5626
16 95 1080
16 96 9592
16 97 2548
16 98 2408
16 99 8485
16 100 7132
17 18 9562
17 19 4920
17 20 1932
17 21 9054
17 22 529
17 23 8428
17 24 5495
17 25 9820
17 26 7544
17 27 7582
17 28 1124
17 29 3769
17 30 188
17 31 7640
17 32 4644
17 33 2439
17 34 1989
17 35 7395
17 36 1321
17 37 4681
17 38 4099
17 39 4487
17 40 3019
17 41 8753
17 42 6464
17 43 4099
17 44 4696
17 45 9011
17 46 6506
17 47 3180
17 48 6143
17 49 6067
17 50 8099
17 51 4426
17 52 1473
17 53 4979
17 54 2854
17 55 6967
17 56 4798
17 57 6749
17 58 4548
17 59 2273
17 60 517
17 61 1087
17 62 9913
17 63 5160
17 64 9878
17 65 1901
17 66 2554
17 67 1198
17 68 2933
17 69 3004
17 70 2036
17 71 5952
17 72 8108
17 73 8499
17 74 50
17 75 9155
17 76 3862
17 77 2907
17 78 2335
17 79 4
17 80 5326
17 81 6785
17 82 4429
17 83 6798
17 84 1764
17 85 3634
17 86 116
17 87 6561
17 88 382
17 89 1015
17 90 5186
17 91 898
17 92 2101
17 93 5098
17 94 2409
17 95 8330
17 96 3350
17 97 1314
17 98 5880
17 99 2635
17 100 4317
18 19 7915
18 20 8586
18 21 8776
18 22 2766
18 23 4987
18 24 7931
18 25 6627
18 26 7893
18 27 6617
18 28 6630
18 29 9570
18 30 9753
18 31 7410
18 32 6367
18 33 1516
18 34 7396
18 35 2834
18 36 4429
18 37 7777
18 38 3848
18 39 9614
18 40 5027
18 41 2301
18 42 1063
18 43 3787
18 44 630
18 45 764
18 46 5101
18 47 6509
18 48 3398
18 49 9417
18 50 776
18 51 1983
18 52 4545
18 53 3541
18 54 3321
18 55 8827
18 56 6519
18 57 7566
18 58 1795
18 59 9500
18 60 7135
18 61 1547
18 62 6909
18 63 9854
18 64 3063
18 65 4304
18 66 2687
18 67 3843
18 68 8433
18 69 6535
18 70 9808
18 71 9811
18 72 8835
18 73 870
18 74 3597
18 75 5816
18 76 7985
18 77 8697
18 78 2325
18 79 1383
18 80 4466
18 81 9452
18 82 9717
18 83 5362
18 84 9344
18 85 3038
18 86 4188
18 87 5862
18 88 603
18 89 5982
18 90 5361
18 91 4089
18 92 3880
18 93 8621
18 94 3942
18 95 3294
18 96 2925
18 97 6629
18 98 7136
18 99 7709
18 100 3163
19 20 6943
19 21 3871
19 22 1997
19 23 4164
19 24 7467
19 25 7812
19 26 8501
19 27 2516
19 28 6488
19 29 6235
19 30 3333
19 31 2291
19 32 5951
19 33 8694
